origin,destination,2016,2025,2035,2050
1961,2199,0.0,0.0,7.2994012,5.0
3453,2199,0.0,0.0,7.2994012,13.5
4617,2199,0.0,0.0,7.2994012,2.5988024
3629,2199,0.0,0.0,7.2994012,15.2994012
450,2199,0.0,0.0,7.2994012,2.2994012
504,2199,0.0,0.0,7.2994012,7.0
3292,2199,0.0,0.0,7.2994012,4.8982036
2353,2199,0.0,0.0,7.2994012,7.5
2405,2199,0.0,0.0,7.2994012,5.5
1191,2199,0.0,0.0,7.2994012,7.5
3358,2199,0.0,0.0,7.0988024,11.0
4669,2199,0.0,0.0,7.0988024,6.2994012
1323,2199,0.0,0.0,7.0988024,9.7994012
655,2199,0.0,0.0,7.0988024,10.2994012
4285,2199,0.0,0.0,7.0,6.0
3380,2199,0.0,0.0,7.0,10.0
1575,2199,0.0,0.0,7.0,1.0
1425,2199,0.0,0.0,7.0,5.7994012
4135,2199,0.0,0.0,7.0,10.0
4780,2199,0.0,0.0,7.0,5.2994012
4442,2199,0.0,0.0,7.0,8.5
4096,2199,0.0,0.0,7.0,5.5988024
4128,2199,0.0,0.0,7.0,9.7994012
4101,2199,0.0,0.0,7.0,10.5
423,2199,0.0,0.0,7.0,24.0988024
682,2199,0.0,0.0,7.0,3.0
4993,2199,0.0,0.0,7.0,10.3982036
386,2199,0.0,0.0,7.0,2.0
718,2199,0.0,0.0,7.0,3.2994012
364,2199,0.0,0.0,7.0,13.2994012
3658,2199,0.0,0.0,7.0,3.0
1596,2199,0.0,0.0,7.0,3.7994012
3736,2199,0.0,0.0,7.0,17.0
3470,2199,0.0,0.0,7.0,17.0
3618,2199,0.0,0.0,7.0,3.0
4429,2199,0.0,0.0,7.0,6.5
1515,2199,0.0,0.0,7.0,8.0
3730,2199,0.0,0.0,7.0,7.7994012
4499,2199,0.0,0.0,7.0,13.0
4970,2199,0.0,0.0,7.0,8.0
3685,2199,0.0,0.0,7.0,15.8982036
771,2199,0.0,0.0,7.0,12.5
325,2199,0.0,0.0,7.0,0.0
3689,2199,0.0,0.0,7.0,5.7994012
310,2199,0.0,0.0,7.0,9.5
4173,2199,0.0,0.0,7.0,15.8333333
2673,2199,0.0,0.0,7.0,7.0
4273,2199,0.0,0.0,7.0,2.2994012
4675,2199,0.0,0.0,7.0,7.0
956,2199,0.0,0.0,7.0,4.0
4002,2199,0.0,0.0,7.0,4.0
4009,2199,0.0,0.0,7.0,1.0
2810,2199,0.0,0.0,7.0,12.2315369
4533,2199,0.0,0.0,7.0,9.0988024
3286,2199,0.0,0.0,7.0,11.2994012
3112,2199,0.0,0.0,7.0,3.0
2845,2199,0.0,0.0,7.0,12.5
3992,2199,0.0,0.0,7.0,8.2994012
3206,2199,0.0,0.0,7.0,22.0988024
1118,2199,0.0,0.0,7.0,13.0
1189,2199,0.0,0.0,7.0,7.2994012
870,2199,0.0,0.0,7.0,9.5988024
4320,2199,0.0,0.0,7.0,10.5
3030,2199,0.0,0.0,7.0,5.0
258,2199,0.0,0.0,7.0,8.5
955,2199,0.0,0.0,7.0,5.2994012
2906,2199,0.0,0.0,7.0,9.0
3254,2199,0.0,0.0,7.0,8.5
515,2199,0.0,0.0,7.0,5.1327345
4029,2199,0.0,0.0,7.0,1.2994012
4031,2199,0.0,0.0,7.0,16.5
1832,2199,0.0,0.0,6.8982036,13.0988024
2635,2199,0.0,0.0,6.7994012,3.0
2197,2199,0.0,0.0,6.7994012,10.7994012
2494,2199,0.0,0.0,6.7994012,9.7994012
2795,2199,0.0,0.0,6.7994012,15.7994012
3526,2199,0.0,0.0,6.7994012,6.1327345
834,2199,0.0,0.0,6.7994012,7.0
2994,2199,0.0,0.0,6.7994012,11.7994012
668,2199,0.0,0.0,6.7994012,12.2994012
317,2199,0.0,0.0,6.7994012,6.0
4603,2199,0.0,0.0,6.7994012,9.0988024
2770,2199,0.0,0.0,6.7994012,5.5
4446,2199,0.0,0.0,6.7994012,6.5
4794,2199,0.0,0.0,6.7994012,8.2994012
4397,2199,0.0,0.0,6.7994012,8.5
4848,2199,0.0,0.0,6.7994012,11.0988024
3986,2199,0.0,0.0,6.7994012,10.2994012
3896,2199,0.0,0.0,6.7994012,1.5
1166,2199,0.0,0.0,6.7994012,12.2994012
1371,2199,0.0,0.0,6.7994012,4.0
1703,2199,0.0,0.0,6.7994012,14.6976048
4176,2199,0.0,0.0,6.7994012,15.5
3737,2199,0.0,0.0,6.7994012,7.7994012
903,2199,0.0,0.0,6.7994012,9.5988024
461,2199,0.0,0.0,6.7994012,9.0
3262,2199,0.0,0.0,6.7994012,6.5
2604,2199,0.0,0.0,6.6976048,6.7994012
4857,2199,0.0,0.0,6.5988024,11.5
1150,2199,0.0,0.0,6.5988024,6.5988024
975,2199,0.0,0.0,6.5988024,8.0988024
4339,2199,0.0,0.0,6.5988024,6.2994012
3612,2199,0.0,0.0,6.5988024,5.0
1964,2199,0.0,0.0,6.5,11.0
1700,2199,0.0,0.0,6.5,9.2994012
1108,2199,0.0,0.0,6.5,16.2994012
1265,2199,0.0,0.0,6.5,9.5
4133,2199,0.0,0.0,6.5,8.5
3281,2199,0.0,0.0,6.5,9.5
4670,2199,0.0,0.0,6.5,10.0
2245,2199,0.0,0.0,6.5,6.7994012
4718,2199,0.0,0.0,6.5,10.7994012
4307,2199,0.0,0.0,6.5,2.0
2437,2199,0.0,0.0,6.5,4.5
4435,2199,0.0,0.0,6.5,5.5988024
102,2199,0.0,0.0,6.5,3.5
2678,2199,0.0,0.0,6.5,2.0
4509,2199,0.0,0.0,6.5,5.5988024
3805,2199,0.0,0.0,6.5,7.5
503,2199,0.0,0.0,6.5,8.3982036
4097,2199,0.0,0.0,6.5,10.0
863,2199,0.0,0.0,6.5,4.0
786,2199,0.0,0.0,6.5,9.0
1498,2199,0.0,0.0,6.5,14.2994012
3963,2199,0.0,0.0,6.5,8.2994012
865,2199,0.0,0.0,6.5,9.5
4649,2199,0.0,0.0,6.5,4.0
4141,2199,0.0,0.0,6.5,3.0
3240,2199,0.0,0.0,6.5,3.0
4575,2199,0.0,0.0,6.5,5.0
1761,2199,0.0,0.0,6.5,10.5988024
627,2199,0.0,0.0,6.5,6.5
2310,2199,0.0,0.0,6.5,12.2994012
630,2199,0.0,0.0,6.5,23.7994012
1235,2199,0.0,0.0,6.5,5.0
2205,2199,0.0,0.0,6.5,8.5
3649,2199,0.0,0.0,6.5,13.0
2804,2199,0.0,0.0,6.5,10.0988024
4430,2199,0.0,0.0,6.5,8.0
500,2199,0.0,0.0,6.5,7.0
3510,2199,0.0,0.0,6.5,4.2994012
1237,2199,0.0,0.0,6.5,10.0
4866,2199,0.0,0.0,6.5,2.0
914,2199,0.0,0.0,6.5,6.5988024
1102,2199,0.0,0.0,6.5,5.0
4268,2199,0.0,0.0,6.5,6.2994012
4975,2199,0.0,0.0,6.5,7.0988024
1358,2199,0.0,0.0,6.5,4.5
4211,2199,0.0,0.0,6.2994012,5.2994012
3492,2199,0.0,0.0,6.2994012,9.5
1582,2199,0.0,0.0,6.2994012,5.2994012
652,2199,0.0,0.0,6.2994012,6.2994012
2996,2199,0.0,0.0,6.2994012,9.0
3361,2199,0.0,0.0,6.2994012,9.2994012
4086,2199,0.0,0.0,6.2994012,9.7994012
3889,2199,0.0,0.0,6.2994012,5.0
1171,2199,0.0,0.0,6.2994012,5.0
3620,2199,0.0,0.0,6.2994012,2.0
544,2199,0.0,0.0,6.2994012,12.2994012
3218,2199,0.0,0.0,6.2994012,6.2994012
1815,2199,0.0,0.0,6.2994012,13.0
2362,2199,0.0,0.0,6.2994012,11.2994012
3504,2199,0.0,0.0,6.2994012,5.5
2398,2199,0.0,0.0,6.2994012,7.0
3560,2199,0.0,0.0,6.2994012,3.5
3667,2199,0.0,0.0,6.2994012,6.5
2676,2199,0.0,0.0,6.2994012,3.5
3977,2199,0.0,0.0,6.2994012,9.5
4757,2199,0.0,0.0,6.2994012,7.0
323,2199,0.0,0.0,6.2994012,10.7994012
994,2199,0.0,0.0,6.2994012,5.2994012
535,2199,0.0,0.0,6.2994012,10.2994012
822,2199,0.0,0.0,6.2994012,7.7994012
1211,2199,0.0,0.0,6.2994012,3.0
2434,2199,0.0,0.0,6.2994012,11.2994012
4682,2199,0.0,0.0,6.2994012,1.0
1215,2199,0.0,0.0,6.2994012,6.0
381,2199,0.0,0.0,6.2994012,14.0
3167,2199,0.0,0.0,6.2994012,7.0
1369,2199,0.0,0.0,6.2994012,3.0
2953,2199,0.0,0.0,6.1327345,9.5
4515,2199,0.0,0.0,6.0988024,8.2994012
4761,2199,0.0,0.0,6.0988024,50.6976048
3188,2199,0.0,0.0,6.0,6.2994012
4449,2199,0.0,0.0,6.0,7.0
3778,2199,0.0,0.0,6.0,3.0
1643,2199,0.0,0.0,6.0,6.0
4448,2199,0.0,0.0,6.0,5.0
479,2199,0.0,0.0,6.0,15.5
4865,2199,0.0,0.0,6.0,7.0
892,2199,0.0,0.0,6.0,3.5
3634,2199,0.0,0.0,6.0,3.5
3596,2199,0.0,0.0,6.0,6.5
2340,2199,0.0,0.0,6.0,6.5
4872,2199,0.0,0.0,6.0,8.5
2325,2199,0.0,0.0,6.0,2.2994012
4214,2199,0.0,0.0,6.0,6.0
2394,2199,0.0,0.0,6.0,6.0
1106,2199,0.0,0.0,6.0,8.5
606,2199,0.0,0.0,6.0,6.2994012
482,2199,0.0,0.0,6.0,5.5
4908,2199,0.0,0.0,6.0,5.5
1681,2199,0.0,0.0,6.0,5.2994012
4226,2199,0.0,0.0,6.0,5.5
4568,2199,0.0,0.0,6.0,7.5988024
4657,2199,0.0,0.0,6.0,5.0
642,2199,0.0,0.0,6.0,4.2994012
2453,2199,0.0,0.0,6.0,15.7994012
3989,2199,0.0,0.0,6.0,5.2994012
3643,2199,0.0,0.0,6.0,13.2994012
4137,2199,0.0,0.0,6.0,10.0
4476,2199,0.0,0.0,6.0,4.7994012
716,2199,0.0,0.0,6.0,11.5988024
1335,2199,0.0,0.0,6.0,11.2994012
3678,2199,0.0,0.0,6.0,1.7994012
4534,2199,0.0,0.0,6.0,6.5
320,2199,0.0,0.0,6.0,6.3982036
3295,2199,0.0,0.0,6.0,8.2994012
4994,2199,0.0,0.0,6.0,3.5
4502,2199,0.0,0.0,6.0,4.0
2602,2199,0.0,0.0,6.0,6.5
3860,2199,0.0,0.0,6.0,8.0
740,2199,0.0,0.0,6.0,5.7994012
3690,2199,0.0,0.0,6.0,3.0
4484,2199,0.0,0.0,6.0,2.2994012
4161,2199,0.0,0.0,6.0,9.5
581,2199,0.0,0.0,6.0,5.0
2214,2199,0.0,0.0,6.0,3.0
3309,2199,0.0,0.0,6.0,2.0
838,2199,0.0,0.0,6.0,4.0
321,2199,0.0,0.0,6.0,11.0
1378,2199,0.0,0.0,6.0,11.7994012
750,2199,0.0,0.0,6.0,1.0
2703,2199,0.0,0.0,6.0,7.5
3080,2199,0.0,0.0,6.0,3.5
3856,2199,0.0,0.0,6.0,5.0
4231,2199,0.0,0.0,6.0,2.0
2731,2199,0.0,0.0,6.0,0.0
305,2199,0.0,0.0,6.0,3.0
3354,2199,0.0,0.0,6.0,3.0
881,2199,0.0,0.0,6.0,4.5
2281,2199,0.0,0.0,6.0,2.0
1304,2199,0.0,0.0,6.0,6.0
3883,2199,0.0,0.0,6.0,5.9321357
3616,2199,0.0,0.0,6.0,7.0
1295,2199,0.0,0.0,6.0,6.5
3486,2199,0.0,0.0,6.0,8.5
3484,2199,0.0,0.0,6.0,5.5
2714,2199,0.0,0.0,6.0,5.2994012
3115,2199,0.0,0.0,6.0,2.0
2549,2199,0.0,0.0,6.0,5.0
3267,2199,0.0,0.0,6.0,2.6327345
2551,2199,0.0,0.0,6.0,3.0
4055,2199,0.0,0.0,6.0,3.0
1373,2199,0.0,0.0,6.0,3.2994012
1536,2199,0.0,0.0,5.8333333,7.5
3391,2199,0.0,0.0,5.7994012,6.5988024
4079,2199,0.0,0.0,5.7994012,6.0
429,2199,0.0,0.0,5.7994012,13.5
1727,2199,0.0,0.0,5.7994012,9.2994012
3427,2199,0.0,0.0,5.7994012,12.5
3042,2199,0.0,0.0,5.7994012,13.2994012
3817,2199,0.0,0.0,5.7994012,7.5988024
622,2199,0.0,0.0,5.7994012,7.5
4797,2199,0.0,0.0,5.7994012,4.0
3307,2199,0.0,0.0,5.7994012,7.2994012
3874,2199,0.0,0.0,5.7994012,9.5
3562,2199,0.0,0.0,5.7994012,9.5
3161,2199,0.0,0.0,5.5988024,6.0
649,2199,0.0,0.0,5.5988024,4.0
1294,2199,0.0,0.0,5.5988024,13.0988024
455,2199,0.0,0.0,5.5988024,22.7994012
1597,2199,0.0,0.0,5.5988024,10.5988024
1636,2199,0.0,0.0,5.5988024,10.2994012
2334,2199,0.0,0.0,5.5988024,3.5988024
4702,2199,0.0,0.0,5.5988024,5.0
4064,2199,0.0,0.0,5.5988024,9.5
1030,2199,0.0,0.0,5.5,11.0
4402,2199,0.0,0.0,5.5,6.2994012
3947,2199,0.0,0.0,5.5,10.0
947,2199,0.0,0.0,5.5,6.0
609,2199,0.0,0.0,5.5,11.0
574,2199,0.0,0.0,5.5,19.0
4236,2199,0.0,0.0,5.5,7.0
3146,2199,0.0,0.0,5.5,6.2994012
2279,2199,0.0,0.0,5.5,1.5
3682,2199,0.0,0.0,5.5,7.0
4271,2199,0.0,0.0,5.5,6.2994012
3960,2199,0.0,0.0,5.5,4.5
4907,2199,0.0,0.0,5.5,10.0
4335,2199,0.0,0.0,5.5,5.5988024
1992,2199,0.0,0.0,5.5,6.0
3004,2199,0.0,0.0,5.5,7.5
3083,2199,0.0,0.0,5.5,13.5
3285,2199,0.0,0.0,5.5,7.0
2560,2199,0.0,0.0,5.5,3.0
3495,2199,0.0,0.0,5.5,0.0
1404,2199,0.0,0.0,5.5,4.0
1555,2199,0.0,0.0,5.5,1.0
2500,2199,0.0,0.0,5.5,11.0
4816,2199,0.0,0.0,5.5,4.5988024
3310,2199,0.0,0.0,5.5,2.0
2527,2199,0.0,0.0,5.5,3.0
3785,2199,0.0,0.0,5.5,5.2994012
4216,2199,0.0,0.0,5.5,9.7994012
4109,2199,0.0,0.0,5.5,2.5
1147,2199,0.0,0.0,5.5,7.0
2670,2199,0.0,0.0,5.5,5.7994012
3250,2199,0.0,0.0,5.5,6.5
1117,2199,0.0,0.0,5.5,3.0
876,2199,0.0,0.0,5.5,4.0
918,2199,0.0,0.0,5.5,4.0
1714,2199,0.0,0.0,5.5,14.0988024
1228,2199,0.0,0.0,5.5,3.8982036
3904,2199,0.0,0.0,5.5,6.0
4686,2199,0.0,0.0,5.5,2.0
1308,2199,0.0,0.0,5.5,1.5
428,2199,0.0,0.0,5.5,3.5
1443,2199,0.0,0.0,5.5,1.7994012
4212,2199,0.0,0.0,5.5,6.5
1344,2199,0.0,0.0,5.5,4.0
913,2199,0.0,0.0,5.5,6.5
4080,2199,0.0,0.0,5.5,3.0
799,2199,0.0,0.0,5.5,7.5988024
436,2199,0.0,0.0,5.2994012,16.2994012
3494,2199,0.0,0.0,5.2994012,5.0
4259,2199,0.0,0.0,5.2994012,4.5
4256,2199,0.0,0.0,5.2994012,6.0
4945,2199,0.0,0.0,5.2994012,2.5
3880,2199,0.0,0.0,5.2994012,3.0
4753,2199,0.0,0.0,5.2994012,67.497006
2542,2199,0.0,0.0,5.2994012,3.0
4607,2199,0.0,0.0,5.2994012,8.5
4611,2199,0.0,0.0,5.2994012,4.2994012
516,2199,0.0,0.0,5.2994012,8.7994012
4118,2199,0.0,0.0,5.2994012,11.0
1841,2199,0.0,0.0,5.2994012,4.5
425,2199,0.0,0.0,5.2994012,9.7994012
4284,2199,0.0,0.0,5.2994012,5.0
1352,2199,0.0,0.0,5.2994012,6.2994012
1353,2199,0.0,0.0,5.2994012,5.0
638,2199,0.0,0.0,5.2994012,5.5
4841,2199,0.0,0.0,5.2994012,5.0
3053,2199,0.0,0.0,5.2994012,6.2994012
656,2199,0.0,0.0,5.2994012,10.0
4497,2199,0.0,0.0,5.2994012,7.898203599999999
1152,2199,0.0,0.0,5.2994012,7.0
3138,2199,0.0,0.0,5.2994012,8.5
3136,2199,0.0,0.0,5.2994012,9.5988024
476,2199,0.0,0.0,5.2994012,10.5
2886,2199,0.0,0.0,5.2994012,12.5988024
1394,2199,0.0,0.0,5.2994012,2.5
2306,2199,0.0,0.0,5.2994012,8.0
4705,2199,0.0,0.0,5.0988024,8.0
4242,2199,0.0,0.0,5.0988024,14.5988024
1604,2199,0.0,0.0,5.0988024,10.0988024
3995,2199,0.0,0.0,5.0988024,5.7994012
1794,2199,0.0,0.0,5.0988024,3.5
4225,2199,0.0,0.0,5.0988024,4.5988024
2992,2199,0.0,0.0,5.0988024,10.7994012
4198,2199,0.0,0.0,5.0,8.0
3916,2199,0.0,0.0,5.0,10.7994012
4007,2199,0.0,0.0,5.0,1.2994012
3720,2199,0.0,0.0,5.0,5.0
3857,2199,0.0,0.0,5.0,10.0
4025,2199,0.0,0.0,5.0,5.0
3944,2199,0.0,0.0,5.0,4.2994012
3756,2199,0.0,0.0,5.0,15.6327345
3719,2199,0.0,0.0,5.0,1.7994012
484,2199,0.0,0.0,5.0,1.0
3846,2199,0.0,0.0,5.0,7.0
375,2199,0.0,0.0,5.0,5.5
4372,2199,0.0,0.0,5.0,6.2994012
3871,2199,0.0,0.0,5.0,8.0
4163,2199,0.0,0.0,5.0,5.0
4379,2199,0.0,0.0,5.0,5.2994012
4159,2199,0.0,0.0,5.0,3.0
349,2199,0.0,0.0,5.0,8.0
439,2199,0.0,0.0,5.0,3.0
4039,2199,0.0,0.0,5.0,1.5
275,2199,0.0,0.0,5.0,7.0
4121,2199,0.0,0.0,5.0,2.5
3937,2199,0.0,0.0,5.0,6.0
3935,2199,0.0,0.0,5.0,7.3333333
4138,2199,0.0,0.0,5.0,18.5
505,2199,0.0,0.0,5.0,12.2994012
4251,2199,0.0,0.0,5.0,17.5
3759,2199,0.0,0.0,5.0,10.0
3235,2199,0.0,0.0,5.0,6.5
1342,2199,0.0,0.0,5.0,4.5
28,2199,0.0,0.0,5.0,3.0
1119,2199,0.0,0.0,5.0,1.0
241,2199,0.0,0.0,5.0,3.0
721,2199,0.0,0.0,5.0,9.7994012
2345,2199,0.0,0.0,5.0,3.5
3271,2199,0.0,0.0,5.0,1.7994012
4823,2199,0.0,0.0,5.0,3.0
1766,2199,0.0,0.0,5.0,0.0
1120,2199,0.0,0.0,5.0,8.0
4432,2199,0.0,0.0,5.0,2.0
1535,2199,0.0,0.0,5.0,6.0
3611,2199,0.0,0.0,5.0,8.7994012
1791,2199,0.0,0.0,5.0,4.7994012
861,2199,0.0,0.0,5.0,3.0
3614,2199,0.0,0.0,5.0,5.0
208,2199,0.0,0.0,5.0,7.0
1208,2199,0.0,0.0,5.0,8.0
1100,2199,0.0,0.0,5.0,8.0988024
1598,2199,0.0,0.0,5.0,7.5
898,2199,0.0,0.0,5.0,5.0
1174,2199,0.0,0.0,5.0,5.5
1172,2199,0.0,0.0,5.0,0.0
4551,2199,0.0,0.0,5.0,3.0
3197,2199,0.0,0.0,5.0,9.0
4543,2199,0.0,0.0,5.0,3.0
2477,2199,0.0,0.0,5.0,5.0
4876,2199,0.0,0.0,5.0,6.0
3185,2199,0.0,0.0,5.0,5.0
2847,2199,0.0,0.0,5.0,10.0
653,2199,0.0,0.0,5.0,5.5
2675,2199,0.0,0.0,5.0,4.5
1579,2199,0.0,0.0,5.0,5.0
4826,2199,0.0,0.0,5.0,4.0
1801,2199,0.0,0.0,5.0,11.0
944,2199,0.0,0.0,5.0,9.5
1175,2199,0.0,0.0,5.0,1.5
2035,2199,0.0,0.0,5.0,9.7994012
4514,2199,0.0,0.0,5.0,5.0
3394,2199,0.0,0.0,5.0,10.0
3669,2199,0.0,0.0,5.0,4.0
587,2199,0.0,0.0,5.0,4.2994012
3017,2199,0.0,0.0,5.0,5.3982036
1282,2199,0.0,0.0,5.0,9.0988024
2742,2199,0.0,0.0,5.0,2.0
2620,2199,0.0,0.0,5.0,5.2994012
3026,2199,0.0,0.0,5.0,7.2994012
1368,2199,0.0,0.0,5.0,10.5988024
803,2199,0.0,0.0,5.0,5.0988024
802,2199,0.0,0.0,5.0,1.0988023999999998
3693,2199,0.0,0.0,5.0,4.0
2192,2199,0.0,0.0,5.0,1.2994012
593,2199,0.0,0.0,5.0,8.0988024
3335,2199,0.0,0.0,5.0,3.5
4641,2199,0.0,0.0,5.0,16.5
3108,2199,0.0,0.0,5.0,6.0
1507,2199,0.0,0.0,5.0,9.5
3284,2199,0.0,0.0,5.0,5.0
1483,2199,0.0,0.0,5.0,3.0
748,2199,0.0,0.0,5.0,7.2994012
3707,2199,0.0,0.0,5.0,7.5
2775,2199,0.0,0.0,5.0,5.2994012
3641,2199,0.0,0.0,5.0,8.5
3651,2199,0.0,0.0,5.0,5.0
604,2199,0.0,0.0,5.0,1.2994012
4421,2199,0.0,0.0,5.0,4.2994012
2572,2199,0.0,0.0,5.0,9.2994012
4711,2199,0.0,0.0,5.0,2.0
599,2199,0.0,0.0,5.0,11.2994012
691,2199,0.0,0.0,5.0,4.0
3744,2199,0.0,0.0,4.8982036,4.0
1128,2199,0.0,0.0,4.8333333,3.0
4504,2199,0.0,0.0,4.7994012,8.2994012
4959,2199,0.0,0.0,4.7994012,5.2994012
4914,2199,0.0,0.0,4.7994012,5.0
1544,2199,0.0,0.0,4.7994012,6.0
2963,2199,0.0,0.0,4.7994012,4.5
360,2199,0.0,0.0,4.7994012,0.2994012
4065,2199,0.0,0.0,4.7994012,6.0
2346,2199,0.0,0.0,4.7994012,7.7994012
452,2199,0.0,0.0,4.7994012,3.0
4960,2199,0.0,0.0,4.7994012,6.7994012
954,2199,0.0,0.0,4.7994012,3.0
1409,2199,0.0,0.0,4.7994012,5.2994012
4308,2199,0.0,0.0,4.7994012,2.0
4856,2199,0.0,0.0,4.7994012,7.2994012
1637,2199,0.0,0.0,4.7994012,1.0
4598,2199,0.0,0.0,4.7994012,5.0
991,2199,0.0,0.0,4.7994012,9.0
3925,2199,0.0,0.0,4.7994012,8.0
3679,2199,0.0,0.0,4.5988024,5.2994012
4045,2199,0.0,0.0,4.5988024,13.7994012
3542,2199,0.0,0.0,4.5988024,12.0
1607,2199,0.0,0.0,4.5988024,3.0
1110,2199,0.0,0.0,4.5,9.7994012
3038,2199,0.0,0.0,4.5,4.5
3234,2199,0.0,0.0,4.5,10.2994012
4090,2199,0.0,0.0,4.5,3.0
2865,2199,0.0,0.0,4.5,8.0
3025,2199,0.0,0.0,4.5,2.2994012
4662,2199,0.0,0.0,4.5,6.5
2998,2199,0.0,0.0,4.5,2.2994012
869,2199,0.0,0.0,4.5,10.2994012
3982,2199,0.0,0.0,4.5,3.0
4647,2199,0.0,0.0,4.5,7.2994012
927,2199,0.0,0.0,4.5,4.7994012
2764,2199,0.0,0.0,4.5,14.0988024
3333,2199,0.0,0.0,4.5,4.3982036
837,2199,0.0,0.0,4.5,12.5988024
4340,2199,0.0,0.0,4.5,1.0
4355,2199,0.0,0.0,4.5,6.5988024
970,2199,0.0,0.0,4.5,5.0
3302,2199,0.0,0.0,4.5,3.0
478,2199,0.0,0.0,4.5,7.0
440,2199,0.0,0.0,4.5,4.0
1248,2199,0.0,0.0,4.5,8.5
3050,2199,0.0,0.0,4.5,7.5
4972,2199,0.0,0.0,4.5,10.5
1563,2199,0.0,0.0,4.5,6.8333333
4488,2199,0.0,0.0,4.5,14.2994012
3789,2199,0.0,0.0,4.5,8.0
3674,2199,0.0,0.0,4.5,12.5
760,2199,0.0,0.0,4.5,2.0
2221,2199,0.0,0.0,4.5,2.0
3422,2199,0.0,0.0,4.5,1.7994012
560,2199,0.0,0.0,4.5,1.0
3572,2199,0.0,0.0,4.5,10.2994012
3578,2199,0.0,0.0,4.5,6.0
2262,2199,0.0,0.0,4.5,11.5
1435,2199,0.0,0.0,4.5,3.0
1076,2199,0.0,0.0,4.3982036,30.5988024
3222,2199,0.0,0.0,4.2994012,8.5
1200,2199,0.0,0.0,4.2994012,5.0
854,2199,0.0,0.0,4.2994012,16.2994012
249,2199,0.0,0.0,4.2994012,0.0
1190,2199,0.0,0.0,4.2994012,8.5
3374,2199,0.0,0.0,4.2994012,3.0
1257,2199,0.0,0.0,4.2994012,8.0988024
576,2199,0.0,0.0,4.2994012,8.0
2995,2199,0.0,0.0,4.2994012,4.2994012
4291,2199,0.0,0.0,4.2994012,4.0
426,2199,0.0,0.0,4.2994012,4.0
3633,2199,0.0,0.0,4.2994012,7.0
18,2199,0.0,0.0,4.2994012,3.0
2026,2199,0.0,0.0,4.2994012,8.6976048
136,2199,0.0,0.0,4.2994012,0.0
466,2199,0.0,0.0,4.2994012,9.7994012
97,2199,0.0,0.0,4.2994012,1.0
556,2199,0.0,0.0,4.2994012,3.0
2174,2199,0.0,0.0,4.2994012,6.0
1011,2199,0.0,0.0,4.2994012,9.5
1365,2199,0.0,0.0,4.2994012,2.0
307,2199,0.0,0.0,4.2994012,3.5
2723,2199,0.0,0.0,4.1327345,2.2994012
1165,2199,0.0,0.0,4.0988024,6.0
3810,2199,0.0,0.0,4.0988024,9.5
1317,2199,0.0,0.0,4.0988024,13.7994012
2251,2199,0.0,0.0,4.0,1.0
4982,2199,0.0,0.0,4.0,1.5
1112,2199,0.0,0.0,4.0,6.7994012
4898,2199,0.0,0.0,4.0,1.5
4995,2199,0.0,0.0,4.0,0.5
1830,2199,0.0,0.0,4.0,8.2994012
2209,2199,0.0,0.0,4.0,13.5
3974,2199,0.0,0.0,4.0,13.0
2278,2199,0.0,0.0,4.0,2.0
4625,2199,0.0,0.0,4.0,3.0
332,2199,0.0,0.0,4.0,2.5
2985,2199,0.0,0.0,4.0,4.2994012
1056,2199,0.0,0.0,4.0,3.2994012
1091,2199,0.0,0.0,4.0,0.0
1895,2199,0.0,0.0,4.0,4.5988024
2961,2199,0.0,0.0,4.0,5.0
342,2199,0.0,0.0,4.0,0.0
3993,2199,0.0,0.0,4.0,3.0
1982,2199,0.0,0.0,4.0,1.0
4634,2199,0.0,0.0,4.0,5.5
1078,2199,0.0,0.0,4.0,4.5
4883,2199,0.0,0.0,4.0,6.0
415,2199,0.0,0.0,4.0,2.0
2381,2199,0.0,0.0,4.0,6.0
4785,2199,0.0,0.0,4.0,7.0
1548,2199,0.0,0.0,4.0,8.0
1524,2199,0.0,0.0,4.0,1.5
4066,2199,0.0,0.0,4.0,3.0
1500,2199,0.0,0.0,4.0,3.5
1477,2199,0.0,0.0,4.0,4.5988024
1270,2199,0.0,0.0,4.0,2.5
4077,2199,0.0,0.0,4.0,4.2994012
4124,2199,0.0,0.0,4.0,3.2994012
4024,2199,0.0,0.0,4.0,8.0
94,2199,0.0,0.0,4.0,3.0
4759,2199,0.0,0.0,4.0,2.0
1275,2199,0.0,0.0,4.0,2.2994012
1408,2199,0.0,0.0,4.0,1.7994012
2740,2199,0.0,0.0,4.0,3.0
1387,2199,0.0,0.0,4.0,3.0
100,2199,0.0,0.0,4.0,2.5
1584,2199,0.0,0.0,4.0,7.0
4164,2199,0.0,0.0,4.0,6.2994012
4051,2199,0.0,0.0,4.0,4.5
4048,2199,0.0,0.0,4.0,7.5
1676,2199,0.0,0.0,4.0,3.5
1672,2199,0.0,0.0,4.0,3.5
445,2199,0.0,0.0,4.0,3.5988024
1644,2199,0.0,0.0,4.0,2.0
372,2199,0.0,0.0,4.0,8.5
2905,2199,0.0,0.0,4.0,11.0
376,2199,0.0,0.0,4.0,2.0988024
2439,2199,0.0,0.0,4.0,2.0
2442,2199,0.0,0.0,4.0,15.7994012
4185,2199,0.0,0.0,4.0,7.0
1611,2199,0.0,0.0,4.0,1.5
438,2199,0.0,0.0,4.0,7.0
