TAZ,vmt_per_capita_by_taz
4650,8.1
4651,16.6
4652,20.8
4655,16.0
4657,18.4
4658,9.1
4659,18.0
4661,15.5
4662,13.2
4663,14.3
4664,16.1
4666,12.7
4667,9.6
4668,11.0
4669,17.7
4670,14.8
4672,17.0
4673,10.1
4674,15.2
4675,14.7
4677,15.2
4679,16.9
4680,17.4
4681,13.4
4682,11.1
4683,50.4
4684,14.7
4685,14.7
4686,11.4
4687,10.9
4688,18.2
4689,14.2
4690,14.6
4691,11.1
4693,17.2
4694,11.9
4695,17.0
4697,16.6
4698,15.7
4699,10.6
4700,10.8
4701,11.3
4702,13.9
4703,16.1
4704,16.9
4705,16.4
4709,62.7
4710,65.3
4711,10.9
4712,15.1
4713,18.8
4715,17.2
4716,9.1
4717,13.4
4718,10.3
4719,15.0
4720,16.7
4721,12.3
4722,10.9
4723,13.7
4725,15.4
4727,10.8
4728,14.7
4729,16.5
4730,10.5
4731,11.2
4732,13.0
4733,11.2
4734,16.6
4735,11.2
4736,11.9
4738,74.1
4740,12.3
4741,17.1
4742,10.1
4743,9.9
4744,14.0
4746,10.9
4747,14.2
4749,9.5
4750,10.1
4752,9.8
4753,17.2
4755,10.3
4757,13.8
4759,12.4
4761,18.3
4762,54.4
4763,62.3
4764,9.5
4765,9.6
4766,9.0
4767,20.2
4769,17.4
4770,16.3
4772,14.5
4774,12.4
4775,15.4
4776,10.9
4777,14.3
4778,65.5
4779,11.5
4780,12.1
4781,10.7
4782,10.0
4785,9.0
4786,11.0
4787,11.1
4788,10.9
4789,11.5
4790,14.9
4791,11.9
4792,14.3
4793,13.7
4794,15.5
4796,58.9
4797,14.2
4799,10.3
4801,11.9
4806,10.7
4807,12.7
4808,6.1
4811,14.5
4814,14.1
4815,16.5
4816,15.1
4819,14.0
4821,13.8
4822,15.1
4823,15.8
4824,16.0
4825,17.1
4826,20.0
4827,11.6
4828,13.3
4829,14.5
4830,13.2
4831,51.9
4832,13.8
4833,12.3
4835,16.4
4836,11.7
4838,12.8
4839,15.4
4840,13.8
4841,13.1
4842,14.1
4843,11.7
4844,13.2
4845,14.3
4846,12.9
4847,12.3
4848,13.7
4849,14.0
4850,14.3
4851,13.3
4852,14.4
4854,16.3
4855,17.8
4856,19.2
4857,14.1
4858,12.4
4859,13.4
4860,12.7
4863,17.8
4864,12.0
4865,16.5
4866,13.5
4867,17.0
4869,16.5
4870,16.2
4871,17.0
4872,13.2
4873,17.0
4874,13.6
4876,16.1
4877,17.2
4878,14.6
4879,14.5
4880,12.3
4881,14.8
4882,14.4
4883,16.0
4884,16.9
4885,14.1
4886,13.5
4887,12.9
4888,13.2
4889,16.3
4890,17.2
4893,12.6
4894,15.3
4897,14.0
4898,12.6
4899,12.2
4900,15.4
4901,12.7
4906,16.8
4907,15.1
4908,16.6
4909,17.3
4910,12.6
4911,12.3
4912,18.9
4914,13.6
4915,13.2
4916,24.8
4918,62.1
4919,10.9
4925,13.2
4931,11.7
4932,11.9
4933,17.2
4934,12.3
4937,23.9
4938,19.2
4945,10.3
4946,13.3
4947,10.3
4949,24.3
4950,10.3
4953,12.0
4954,18.0
4955,27.0
4956,18.6
4957,17.1
4959,16.1
4960,12.8
4961,16.5
4967,9.6
4968,13.7
4969,15.7
4970,11.1
4971,29.2
4972,17.9
4973,16.7
4974,12.0
4975,18.7
4976,12.8
4978,15.4
4979,15.5
4980,21.4
4981,29.4
4982,19.3
4983,23.8
4986,11.2
4988,14.6
4990,12.4
4991,14.6
4992,10.9
4993,15.3
4994,14.2
4996,13.5
